,no_of_sales_12M_1,no_of_Redemption_12M_1,no_of_sales_12M_10K,no_of_Redemption_12M_10K,no_of_funds_sold_12M_1,no_of_funds_redeemed_12M_1,no_of_fund_sales_12M_10K,no_of_funds_Redemption_12M_10K,no_of_assetclass_sold_12M_1,no_of_assetclass_redeemed_12M_1,no_of_assetclass_sales_12M_10K,no_of_assetclass_Redemption_12M_10K,No_of_fund_curr,No_of_asset_curr,AUM,sales_curr,sales_12M,redemption_curr,redemption_12M,new_Fund_added_12M,sales_2019,new_fund_2019,total_sales,Channel_Asset Manager,Channel_Bank/Trust,Channel_Discount,Channel_Dual,Channel_Fee-Based Adviser,Channel_Independent Dealer,Channel_International Outlet,Channel_Low/Non Producer,Channel_National Broker-Dealer,Channel_Networker,Channel_Private Client Group,Sub channel_Affiliated,Sub channel_DCIO,Sub channel_Global,Sub channel_IBD,Sub channel_NACS,Sub channel_Other,Sub channel_RIA,Sub channel_USBT
1661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2573895.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1662,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,969210.86,0.0,3006.5,0.0,-20019.5,1.0,0.0,0.0,3006.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,47986.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1664,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,4160558.43,0.0,0.0,0.0,-1479806.93,0.0,187500.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1665,74.0,46.0,24.0,16.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,8322821.65,0.0,2846129.12,-20312.0,-6249355.4,1.0,333583.77,0.0,2846129.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1666,0.0,15.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,124813.23,0.0,0.0,0.0,-80270.75,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1667,24.0,17.0,1.0,2.0,7.0,6.0,1.0,2.0,3.0,4.0,1.0,2.0,7.0,3.0,139290.285,0.0,63242.82,-6364.11,-87066.64,2.0,4513.76,0.0,63242.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1668,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,172319.475,199993.5,34994.0,0.0,0.0,0.0,219329.985,1.0,234987.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,254613.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1670,275.0,59.0,170.0,29.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,9029722.91,113113.415,11365127.535,-96638.545,-1994057.34,1.0,984106.365,0.0,11478240.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1672,9.0,5.0,6.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,413203.05,0.0,853781.25,0.0,-1372554.34,1.0,3869.34,1.0,853781.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1673,13.0,31.0,2.0,1.0,5.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,158850.31,0.0,52274.19,-3060.3,-49842.95,0.0,22512.41,0.0,52274.19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1674,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14234.0,0.0,-14373.92,1.0,13818.0,0.0,14234.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9430.94,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1676,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,16500.0,0.0,3000.0,0.0,-1500.0,0.0,0.0,0.0,3000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1677,55.0,23.0,3.0,1.0,6.0,7.0,3.0,1.0,3.0,3.0,2.0,1.0,8.0,3.0,579543.5,1022.28,139766.74,-133.29,-31028.9,1.0,83026.08,0.0,140789.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1679,9.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,10643.145,2616.89,14904.015,-18.12,-6205.19,0.0,99404.445,5.0,17520.905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1680,106.0,100.0,5.0,1.0,10.0,12.0,5.0,1.0,2.0,3.0,1.0,1.0,6.0,1.0,12931.08,6444.47,126393.09,-88.37,-31495.99,10.0,68076.09,1.0,132837.56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,45853.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,366986.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1685,3.0,9.0,0.0,5.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,99.339864,-33.34,-151890.842094,0.0,0.0,0.0,99.339864,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1686,5.0,3.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,1.0,0.0,3784.9775,8118.72,0.0,-25013.880188,1.0,47892.3275,1.0,11903.6975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5326.16,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1688,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,558627.22,0.0,155.16,0.0,0.0,1.0,0.0,0.0,155.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1689,8.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0,583550.22,0.0,225635.28,0.0,-15311.15,0.0,99000.0,0.0,225635.28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1692,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,38189.785,203.4,7138.75,0.0,0.0,5.0,8447.025,2.0,7342.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206747.21,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1694,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3713.84,404.54,501.47,0.0,-4694.44,0.0,404.54,0.0,906.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1695,26.0,176.0,10.0,94.0,7.0,21.0,6.0,20.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,74032.3,524559.03,-174998.0,-5047424.83,1.0,149032.3,0.0,598591.3300000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1696,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,1.0,543305.92,0.0,601.97,0.0,-27423.06,0.0,1090617.95,1.0,601.97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5860.031772,4.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1698,0.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-881.0,-65764.56,0.0,29194.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1699,9.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,38.8,20760.99,0.0,-56970.99,2.0,25517.6,1.0,20799.79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1701,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3207.68,47.88,622.48,0.0,0.0,0.0,25052.43,2.0,670.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1702,310.0,115.0,3.0,7.0,2.0,6.0,1.0,3.0,1.0,3.0,1.0,2.0,5.0,2.0,980680.64,82090.0,347475.0,-23961.45,-281062.79,0.0,334198.0,1.0,429565.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,106232.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1704,18.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,24492.43,62.69,21105.77,-160.76,-2274.39,1.0,15938.38,0.0,21168.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18800.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1708,494.0,533.0,73.0,11.0,5.0,5.0,3.0,4.0,3.0,1.0,2.0,1.0,6.0,2.0,4441322.515,241052.925,3617481.52,-210671.92,-647749.345,3.0,1467162.24,4.0,3858534.445,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1709,35.0,55.0,8.0,14.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,422359.445,0.0,296735.525,-27174.235,-692728.71,0.0,434340.90817,1.0,296735.525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1710,52.0,60.0,9.0,10.0,7.0,5.0,3.0,2.0,3.0,4.0,1.0,1.0,9.0,1.0,11077625.76,1272.7,2522642.1,-120348.74,-987488.79,2.0,3675599.46,0.0,2523914.8000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1711,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1086081.28,0.0,0.0,0.0,-8750.23,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1714,81.0,25.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,139317.6,0.0,45198.31,-6798.81,-35023.23,0.0,205624.08,2.0,45198.31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31725.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,177735.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,102425.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1721,145.0,105.0,28.0,20.0,11.0,9.0,9.0,5.0,3.0,2.0,2.0,2.0,11.0,3.0,9316547.23,26640.7,8380630.44,-79370.94,-562688.97,1.0,3563742.58,0.0,8407271.14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1723,9.0,4.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,52534.44,47657.0,176497.0,-98039.7,-3873.0,1.0,315183.0,0.0,224154.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15439.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1726,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-174.39,0.0,339.16,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1727,417.0,635.0,99.0,159.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,4414304.91,19388.0,4572888.96,-2830.56,-8637209.48,1.0,3239975.07,1.0,4592276.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1728,1.0,42.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,137.5,-7454.53,-105231.52,0.0,0.0,0.0,137.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,1679.21,0.0,0.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1731,44.0,30.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,458178.825,135.42,542180.345,-56658.045,-112806.985,1.0,2692718.32,0.0,542315.765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1733,56.0,121.0,3.0,7.0,9.0,13.0,2.0,4.0,4.0,4.0,1.0,2.0,7.0,1.0,0.0,2852.14,877521.04,-340391.55,-512563.09,1.0,205041.14,1.0,880373.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1735,5.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1042.03,-1891.88,-2014.64,0.0,0.0,0.0,1042.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1736,260.0,140.0,6.0,4.0,12.0,7.0,6.0,3.0,3.0,2.0,1.0,2.0,7.0,1.0,99216.332494,1168.005,516768.986015,-71286.119795,-161916.45879,8.0,5868676.496928,6.0,517936.991015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18210.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100508.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1740,59.0,61.0,0.0,2.0,1.0,5.0,0.0,2.0,1.0,2.0,0.0,2.0,14.0,3.0,791307.49,5585.79,76468.72,-41196.02,-153404.93,0.0,464027.935,2.0,82054.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1741,93.0,85.0,41.0,20.0,9.0,17.0,7.0,9.0,3.0,3.0,3.0,3.0,7.0,1.0,2181756.38,26233.24,1303628.81,-190430.15,-869408.77,4.0,1361100.17,11.0,1329862.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3906.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1743,4.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,554.99,-1.57,-18.39,0.0,118.74,0.0,554.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1744,117.0,37.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1139307.2,11900.0,392900.0,-315383.21,-94093.38,0.0,499337.94,0.0,404800.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5086.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1747,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1748,1.0,12.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,4.0,103393.54,0.0,589.72,0.0,-20934.19,0.0,993.2,0.0,589.72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1750,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,56315.0,0.0,56315.0,0.0,0.0,1.0,0.0,0.0,56315.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1752,58.0,32.0,0.0,2.0,6.0,7.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,578.82,20932.89,-2897.03,-95156.75,0.0,64214.95,2.0,21511.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1753,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-10118.305,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1754,5.0,9.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,242.76,1888.52,0.0,-24023.94,1.0,47905.69,3.0,2131.2799999999997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1755,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-50999.67,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1756,126.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,84345.84,248.1,12899.9,0.0,0.0,1.0,2482.88,0.0,13148.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
